event_id,flight_id,event_time_utc,status,note
E00001195,F0000202,2025-10-23T10:38:33.983264,Diverted,ATC delay
E00001196,F0005308,2025-12-01T08:38:33.983264,On Time,
E00001197,F0008543,2025-11-15T12:38:33.983264,Diverted,Security check
E00001198,F0008543,2025-11-16T18:38:33.983264,Diverted,ATC delay
E00001199,F0008543,2025-11-16T19:38:33.983264,Scheduled,Tech issue
E00001200,F0015104,2025-08-25T11:38:33.983264,Diverted,Security check
E00001201,F0015104,2025-08-24T08:38:33.983264,Delayed,Crew late
E00001202,F0015104,2025-08-23T22:38:33.983264,Diverted,Security check
E00001203,F0008678,2026-02-09T05:38:33.985273,Scheduled,Weather at origin
E00001204,F0008678,2026-02-07T16:38:33.985273,Diverted,ATC delay
E00001205,F0004611,2026-01-20T14:38:33.985273,On Time,
E00001206,F0019115,2025-08-13T16:38:33.985273,Diverted,Weather at origin
E00001207,F0019115,2025-08-13T16:38:33.985273,Delayed,Tech issue
E00001208,F0017073,2025-09-19T06:38:33.985273,Scheduled,Tech issue
E00001209,F0007019,2026-01-23T13:38:33.985273,Cancelled,ATC delay
E00001210,F0007019,2026-01-24T17:38:33.985273,On Time,
E00001211,F0012997,2025-11-30T15:38:33.985273,On Time,
E00001212,F0012997,2025-12-03T07:38:33.985273,On Time,
E00001213,F0012997,2025-12-01T10:38:33.985273,Diverted,Security check
E00001214,F0014684,2026-01-16T14:38:33.985273,Diverted,Tech issue
E00001215,F0014684,2026-01-16T10:38:33.985273,On Time,
E00001216,F0009739,2025-09-02T18:38:33.985273,Delayed,ATC delay
E00001217,F0009739,2025-09-02T23:38:33.985273,Delayed,Tech issue
E00001218,F0018303,2025-09-13T10:38:33.985273,Delayed,Crew late
E00001219,F0018303,2025-09-13T18:38:33.985273,Cancelled,Crew late
E00001220,F0018303,2025-09-13T06:38:33.985273,Cancelled,Crew late
E00001221,F0004587,2025-09-23T06:38:33.985273,Cancelled,Crew late
E00001222,F0004587,2025-09-24T13:38:33.985273,Diverted,Tech issue
E00001223,F0004587,2025-09-24T05:38:33.985273,Delayed,Tech issue
E00001224,F0009389,2025-11-02T08:38:33.985273,Scheduled,Weather at origin
E00001225,F0006212,2026-01-02T09:38:33.985273,Delayed,Security check
E00001226,F0019333,2025-09-10T08:38:33.985273,Delayed,Security check
E00001227,F0019333,2025-09-11T23:38:33.985273,Delayed,Security check
E00001228,F0019333,2025-09-12T12:38:33.985273,Delayed,ATC delay
E00001229,F0001278,2025-11-14T07:38:33.985273,On Time,
E00001230,F0001278,2025-11-13T07:38:33.985273,Scheduled,ATC delay
E00001231,F0001278,2025-11-13T12:38:33.985273,Delayed,ATC delay
E00001232,F0009227,2026-02-08T02:38:33.985273,Diverted,Security check
E00001233,F0009227,2026-02-07T03:38:33.985273,Cancelled,Crew late
E00001234,F0007265,2025-08-14T15:38:33.985273,Delayed,ATC delay
E00001235,F0011382,2025-12-20T06:38:33.985273,Cancelled,Weather at origin
E00001236,F0015927,2025-11-23T02:38:33.985273,Delayed,ATC delay
E00001237,F0003388,2025-10-31T20:38:33.985273,Delayed,Weather at origin
E00001238,F0003388,2025-11-01T04:38:33.985273,Scheduled,Tech issue
E00001239,F0003388,2025-11-02T06:38:33.985273,On Time,
E00001240,F0019706,2025-10-15T00:38:33.985273,Cancelled,Security check
E00001241,F0002766,2025-12-11T15:38:33.985273,On Time,
E00001242,F0000781,2025-10-25T15:38:33.985273,On Time,
E00001243,F0000781,2025-10-24T15:38:33.985273,Delayed,Weather at origin
E00001244,F0000781,2025-10-26T05:38:33.985273,On Time,
E00001245,F0005964,2025-12-16T08:38:33.985273,Delayed,Tech issue
E00001246,F0005964,2025-12-16T00:38:33.985273,On Time,
E00001247,F0008424,2025-11-19T12:38:33.985273,Cancelled,Weather at origin
E00001248,F0008424,2025-11-18T10:38:33.985273,Cancelled,Security check
E00001249,F0008424,2025-11-18T22:38:33.985273,Scheduled,ATC delay
E00001250,F0014678,2025-09-13T21:38:33.985273,Delayed,Tech issue
E00001251,F0014678,2025-09-14T23:38:33.985273,Cancelled,Weather at origin
E00001252,F0000013,2025-10-01T13:38:33.985273,Scheduled,Crew late
E00001253,F0010123,2025-12-07T04:38:33.985273,Delayed,Security check
E00001254,F0010123,2025-12-06T16:38:33.985273,Scheduled,Crew late
E00001255,F0013428,2026-01-14T01:38:33.985273,Diverted,Weather at origin
E00001256,F0013428,2026-01-14T01:38:33.985273,On Time,
E00001257,F0013428,2026-01-15T07:38:33.985273,Delayed,Security check
E00001258,F0009910,2025-12-17T22:38:33.985273,Delayed,Tech issue
E00001259,F0009910,2025-12-18T04:38:33.985273,Diverted,Tech issue
E00001260,F0009910,2025-12-17T02:38:33.985273,On Time,
E00001261,F0016976,2025-12-29T00:38:33.985273,Cancelled,Tech issue
E00001262,F0016976,2025-12-28T04:38:33.985273,On Time,
E00001263,F0016976,2025-12-27T09:38:33.985273,Diverted,Security check
E00001264,F0014300,2025-09-26T08:38:33.985273,Diverted,Crew late
E00001265,F0001826,2025-09-29T07:38:33.985273,On Time,
E00001266,F0001826,2025-09-30T12:38:33.985273,Cancelled,Tech issue
E00001267,F0004080,2026-01-10T23:38:33.985273,Diverted,Tech issue
E00001268,F0004080,2026-01-10T11:38:33.985273,Cancelled,Crew late
E00001269,F0000279,2025-11-10T12:38:33.985273,Diverted,Crew late
E00001270,F0000279,2025-11-08T11:38:33.985273,On Time,
E00001271,F0000279,2025-11-08T20:38:33.985273,On Time,
E00001272,F0006038,2026-01-03T10:38:33.985273,Diverted,Security check
E00001273,F0006038,2025-12-31T18:38:33.985273,Delayed,Tech issue
E00001274,F0006038,2026-01-02T05:38:33.985273,Diverted,Tech issue
E00001275,F0012267,2025-12-17T11:38:33.985273,Scheduled,Weather at origin
E00001276,F0010721,2025-10-30T01:38:33.985273,Scheduled,ATC delay
E00001277,F0010721,2025-10-30T12:38:33.985273,Delayed,Tech issue
E00001278,F0005987,2025-11-10T05:38:33.985273,Delayed,Weather at origin
E00001279,F0005987,2025-11-07T19:38:33.985273,Scheduled,Weather at origin
E00001280,F0003043,2025-10-22T20:38:33.985273,Cancelled,Security check
E00001281,F0000993,2025-09-23T01:38:33.985273,Diverted,Weather at origin
E00001282,F0000993,2025-09-24T07:38:33.985273,Scheduled,Security check
E00001283,F0015283,2025-11-06T00:38:33.985273,Diverted,Weather at origin
E00001284,F0015283,2025-11-04T20:38:33.985273,On Time,
E00001285,F0015283,2025-11-04T08:38:33.985273,On Time,
E00001286,F0006887,2025-09-18T12:38:33.985273,Delayed,ATC delay
E00001287,F0017230,2025-12-18T16:38:33.985273,On Time,
E00001288,F0004352,2025-10-31T11:38:33.985273,Cancelled,Security check
E00001289,F0004352,2025-10-30T17:38:33.985273,Scheduled,Crew late
E00001290,F0004352,2025-10-30T19:38:33.985273,Delayed,Tech issue
E00001291,F0006440,2026-01-20T23:38:33.985273,Scheduled,Crew late
E00001292,F0006440,2026-01-20T09:38:33.985273,On Time,
E00001293,F0013621,2025-11-30T02:38:33.985273,Scheduled,ATC delay
E00001294,F0013436,2026-01-08T09:38:33.985273,Delayed,Crew late
E00001295,F0010329,2025-10-03T02:38:33.985273,Cancelled,Weather at origin
E00001296,F0010329,2025-10-03T23:38:33.985273,Delayed,Crew late
E00001297,F0002538,2025-12-06T23:38:33.985273,On Time,
E00001298,F0002538,2025-12-05T22:38:33.985273,Cancelled,Crew late
E00001299,F0002538,2025-12-07T06:38:33.985273,Scheduled,Tech issue
E00001300,F0017472,2025-09-02T16:38:33.985273,Cancelled,ATC delay
E00001301,F0017472,2025-09-05T03:38:33.985273,Delayed,Weather at origin
E00001302,F0003984,2026-01-06T00:38:33.985273,Scheduled,Tech issue
E00001303,F0007797,2026-01-14T13:38:33.985273,Scheduled,Weather at origin
E00001304,F0008770,2025-12-26T00:38:33.985273,Diverted,ATC delay
E00001305,F0008770,2025-12-25T21:38:33.985273,On Time,
E00001306,F0008770,2025-12-26T18:38:33.985273,Scheduled,Security check
E00001307,F0007611,2025-09-21T05:38:33.985273,Cancelled,Crew late
E00001308,F0016970,2025-11-15T12:38:33.985273,Scheduled,Security check
E00001309,F0019321,2025-12-09T08:38:33.985273,Delayed,Crew late
E00001310,F0019321,2025-12-08T02:38:33.985273,Diverted,Crew late
E00001311,F0019321,2025-12-07T08:38:33.985273,Scheduled,ATC delay
E00001312,F0009308,2025-11-13T20:38:33.985273,Scheduled,Security check
E00001313,F0009308,2025-11-14T21:38:33.985273,Delayed,Weather at origin
E00001314,F0001048,2025-11-15T01:38:33.985273,Delayed,Security check
E00001315,F0001048,2025-11-15T23:38:33.985273,On Time,
E00001316,F0018688,2025-10-30T08:38:33.985273,Diverted,ATC delay
E00001317,F0018688,2025-10-30T03:38:33.985273,Diverted,Security check
E00001318,F0001807,2025-11-30T08:38:33.985273,Diverted,Crew late
E00001319,F0001807,2025-11-30T09:38:33.985273,Scheduled,Weather at origin
E00001320,F0001807,2025-11-30T06:38:33.985273,Scheduled,ATC delay
E00001321,F0009562,2025-10-15T10:38:33.985273,Diverted,Crew late
E00001322,F0017099,2025-09-24T15:38:33.985273,Scheduled,Security check
E00001323,F0001437,2025-12-03T14:38:33.985273,On Time,
E00001324,F0004866,2025-10-29T18:38:33.985273,On Time,
E00001325,F0004866,2025-10-29T15:38:33.985273,Diverted,ATC delay
E00001326,F0011582,2025-08-22T05:38:33.985273,Cancelled,Tech issue
E00001327,F0001071,2026-01-27T16:38:33.985273,On Time,
E00001328,F0001071,2026-01-26T17:38:33.985273,Delayed,Security check
E00001329,F0001071,2026-01-27T12:38:33.985273,Diverted,ATC delay
E00001330,F0014321,2025-09-23T22:38:33.985273,Diverted,Security check
E00001331,F0014321,2025-09-24T12:38:33.985273,Cancelled,ATC delay
E00001332,F0014321,2025-09-24T10:38:33.985273,Diverted,Tech issue
E00001333,F0015663,2025-09-24T17:38:33.985273,Cancelled,Weather at origin
E00001334,F0015663,2025-09-26T11:38:33.985273,On Time,
E00001335,F0015663,2025-09-24T08:38:33.985273,Cancelled,Security check
E00001336,F0011899,2025-08-18T03:38:33.985273,Delayed,Tech issue
E00001337,F0011899,2025-08-17T15:38:33.985273,Cancelled,Weather at origin
E00001338,F0018371,2025-12-10T03:38:33.985273,Scheduled,ATC delay
E00001339,F0001363,2025-12-07T16:38:33.985273,Diverted,Weather at origin
E00001340,F0013888,2025-10-13T06:38:33.985273,On Time,
E00001341,F0013888,2025-10-13T17:38:33.985273,On Time,
E00001342,F0013888,2025-10-15T05:38:33.985273,On Time,
E00001343,F0016883,2026-01-27T21:38:33.985273,Delayed,Crew late
E00001344,F0016883,2026-01-29T04:38:33.985273,Delayed,Weather at origin
E00001345,F0016883,2026-01-27T19:38:33.985273,Cancelled,Security check
E00001346,F0011529,2025-12-04T14:38:33.987285,Cancelled,Weather at origin
E00001347,F0011529,2025-12-04T01:38:33.987285,Cancelled,Crew late
E00001348,F0013278,2025-08-25T05:38:33.987285,Scheduled,ATC delay
E00001349,F0013278,2025-08-25T06:38:33.987285,Scheduled,Security check
E00001350,F0013278,2025-08-26T23:38:33.987285,On Time,
E00001351,F0002826,2025-11-15T19:38:33.987285,Cancelled,Crew late
E00001352,F0002826,2025-11-16T05:38:33.987285,Cancelled,Tech issue
E00001353,F0002826,2025-11-16T13:38:33.987285,On Time,
E00001354,F0000627,2026-01-01T05:38:33.987285,On Time,
E00001355,F0000627,2025-12-31T20:38:33.987285,On Time,
E00001356,F0000627,2026-01-01T10:38:33.987285,Cancelled,Tech issue
E00001357,F0017320,2025-11-04T21:38:33.987285,Diverted,Crew late
E00001358,F0017320,2025-11-06T21:38:33.987285,Delayed,Weather at origin
E00001359,F0018330,2025-12-04T15:38:33.987285,Scheduled,Crew late
E00001360,F0005240,2026-01-27T06:38:33.987285,Delayed,Security check
E00001361,F0005240,2026-01-25T04:38:33.987285,Scheduled,Tech issue
E00001362,F0005240,2026-01-26T22:38:33.987285,Scheduled,Security check
E00001363,F0010518,2025-12-21T19:38:33.987285,Cancelled,Security check
E00001364,F0017287,2025-09-25T03:38:33.987285,On Time,
E00001365,F0000916,2025-09-06T22:38:33.987285,On Time,
E00001366,F0000916,2025-09-07T04:38:33.987285,Diverted,Security check
E00001367,F0000916,2025-09-06T19:38:33.987285,Delayed,Crew late
E00001368,F0015227,2025-11-14T01:38:33.987285,Diverted,Weather at origin
E00001369,F0015227,2025-11-12T09:38:33.987285,On Time,
E00001370,F0017750,2026-01-29T18:38:33.987285,Delayed,Security check
E00001371,F0008354,2026-01-07T13:38:33.987285,On Time,
E00001372,F0008354,2026-01-06T08:38:33.987285,On Time,
E00001373,F0002591,2025-08-28T10:38:33.987285,Diverted,Crew late
E00001374,F0002591,2025-08-29T20:38:33.987285,On Time,
E00001375,F0002591,2025-08-27T22:38:33.987285,Cancelled,Weather at origin
E00001376,F0013000,2026-02-03T15:38:33.987285,On Time,
E00001377,F0013000,2026-02-04T17:38:33.987285,Scheduled,Crew late
E00001378,F0003526,2025-12-30T07:38:33.987285,On Time,
E00001379,F0003526,2025-12-30T09:38:33.987285,Scheduled,Tech issue
E00001380,F0013632,2025-12-22T18:38:33.987285,Diverted,Crew late
E00001381,F0013632,2025-12-24T05:38:33.987285,Delayed,Weather at origin
E00001382,F0014608,2026-01-08T10:38:33.987285,On Time,
E00001383,F0014608,2026-01-08T14:38:33.987285,Diverted,Tech issue
E00001384,F0014608,2026-01-08T13:38:33.987285,Cancelled,Tech issue
E00001385,F0017277,2026-01-24T20:38:33.987285,Delayed,Security check
E00001386,F0004854,2025-10-19T04:38:33.987285,Scheduled,Security check
E00001387,F0004854,2025-10-18T13:38:33.987285,Scheduled,Tech issue
E00001388,F0012531,2025-11-03T14:38:33.987285,Cancelled,Tech issue
E00001389,F0003061,2025-08-30T15:38:33.987285,On Time,
E00001390,F0016534,2025-11-05T07:38:33.987285,Delayed,Crew late
E00001391,F0016534,2025-11-05T21:38:33.987285,Cancelled,ATC delay
E00001392,F0014866,2025-09-22T00:38:33.987285,Scheduled,Crew late
E00001393,F0014722,2025-10-15T19:38:33.987285,Diverted,Weather at origin
E00001394,F0011674,2026-01-17T15:38:33.987285,On Time,
E00001395,F0016671,2025-08-31T18:38:33.987285,Delayed,Security check
E00001396,F0005298,2025-09-13T00:38:33.987285,Scheduled,Crew late
E00001397,F0005298,2025-09-12T17:38:33.987285,Cancelled,ATC delay
E00001398,F0005298,2025-09-11T08:38:33.987285,Cancelled,ATC delay
E00001399,F0019296,2025-09-12T18:38:33.987285,Diverted,Security check
E00001400,F0019296,2025-09-11T19:38:33.987285,Delayed,Crew late
E00001401,F0008331,2026-01-14T12:38:33.987285,On Time,
E00001402,F0008331,2026-01-14T05:38:33.987285,Delayed,Security check
E00001403,F0008162,2025-10-16T06:38:33.987285,Cancelled,Security check
E00001404,F0008162,2025-10-15T18:38:33.987285,Scheduled,Security check
E00001405,F0008162,2025-10-15T18:38:33.987285,On Time,
E00001406,F0001134,2025-09-01T04:38:33.987285,Scheduled,Security check
E00001407,F0001134,2025-08-31T19:38:33.987285,Diverted,Tech issue
E00001408,F0011405,2025-08-29T04:38:33.987285,Diverted,ATC delay
E00001409,F0011405,2025-08-29T19:38:33.987285,Scheduled,Weather at origin
E00001410,F0010144,2025-12-18T07:38:33.987285,Scheduled,Weather at origin
E00001411,F0010144,2025-12-17T08:38:33.987285,On Time,
E00001412,F0010144,2025-12-17T17:38:33.987285,On Time,
E00001413,F0009059,2026-02-05T20:38:33.987285,On Time,
E00001414,F0009059,2026-02-05T12:38:33.987285,Cancelled,ATC delay
E00001415,F0009059,2026-02-04T18:38:33.987285,On Time,
E00001416,F0007670,2025-10-30T21:38:33.987285,On Time,
E00001417,F0007670,2025-10-30T17:38:33.987285,Cancelled,Tech issue
E00001418,F0000538,2025-11-26T19:38:33.987285,Cancelled,Weather at origin
E00001419,F0012449,2025-08-28T12:38:33.987285,Diverted,Crew late
E00001420,F0012449,2025-08-29T22:38:33.987285,Delayed,Weather at origin
E00001421,F0012449,2025-08-28T18:38:33.987285,Delayed,ATC delay
E00001422,F0006854,2025-10-12T23:38:33.987285,On Time,
E00001423,F0006854,2025-10-10T18:38:33.987285,Delayed,Weather at origin
E00001424,F0006854,2025-10-13T12:38:33.987285,Diverted,Crew late
E00001425,F0017233,2025-10-07T03:38:33.987285,Delayed,Weather at origin
E00001426,F0017233,2025-10-07T04:38:33.987285,Delayed,ATC delay
E00001427,F0017233,2025-10-06T11:38:33.987285,Delayed,Weather at origin
E00001428,F0017762,2025-10-12T14:38:33.987285,On Time,
E00001429,F0017762,2025-10-12T11:38:33.987285,Cancelled,ATC delay
E00001430,F0017762,2025-10-12T03:38:33.987285,Scheduled,Crew late
E00001431,F0015169,2025-11-28T23:38:33.987285,Scheduled,Crew late
E00001432,F0015169,2025-11-29T03:38:33.987285,Delayed,Security check
E00001433,F0005401,2025-12-11T21:38:33.987285,Scheduled,Crew late
E00001434,F0005401,2025-12-09T21:38:33.987285,Delayed,Security check
E00001435,F0005401,2025-12-11T11:38:33.987285,Scheduled,Tech issue
E00001436,F0016832,2026-01-06T22:38:33.987285,Scheduled,Crew late
E00001437,F0016832,2026-01-06T23:38:33.987285,On Time,
E00001438,F0018172,2026-01-30T23:38:33.987285,Diverted,Security check
E00001439,F0014537,2025-09-27T04:38:33.987285,Scheduled,Tech issue
E00001440,F0014537,2025-09-29T13:38:33.987285,Delayed,Tech issue
E00001441,F0014537,2025-09-27T23:38:33.987285,Cancelled,ATC delay
E00001442,F0008370,2025-11-20T03:38:33.987285,Cancelled,Security check
E00001443,F0008370,2025-11-21T03:38:33.987285,Diverted,Tech issue
E00001444,F0008370,2025-11-21T10:38:33.987285,Delayed,ATC delay
E00001445,F0008480,2025-11-27T17:38:33.987285,Cancelled,Crew late
E00001446,F0008480,2025-11-28T02:38:33.987285,Scheduled,Tech issue
E00001447,F0012594,2026-01-29T14:38:33.987285,On Time,
E00001448,F0015681,2025-11-20T22:38:33.987285,Delayed,Crew late
E00001449,F0015681,2025-11-22T15:38:33.987285,Delayed,Weather at origin
E00001450,F0015681,2025-11-20T04:38:33.987285,Diverted,ATC delay
E00001451,F0004458,2025-12-15T05:38:33.987285,Scheduled,Weather at origin
E00001452,F0004458,2025-12-14T16:38:33.987285,Delayed,Weather at origin
E00001453,F0004458,2025-12-15T07:38:33.987285,Delayed,Tech issue
E00001454,F0006863,2025-10-01T21:38:33.987285,Cancelled,Weather at origin
E00001455,F0005164,2025-09-26T07:38:33.987285,Diverted,ATC delay
E00001456,F0005164,2025-09-25T02:38:33.987285,Delayed,Crew late
E00001457,F0005447,2025-08-20T23:38:33.987285,Diverted,Tech issue
E00001458,F0005447,2025-08-19T18:38:33.987285,On Time,
E00001459,F0005447,2025-08-21T13:38:33.987285,Cancelled,ATC delay
E00001460,F0007661,2025-11-20T14:38:33.987285,Delayed,Tech issue
E00001461,F0007661,2025-11-19T10:38:33.987285,On Time,
E00001462,F0007661,2025-11-19T11:38:33.987285,Cancelled,ATC delay
E00001463,F0012114,2026-01-12T19:38:33.987285,Diverted,ATC delay
E00001464,F0012114,2026-01-13T09:38:33.987285,On Time,
E00001465,F0012114,2026-01-13T22:38:33.987285,Cancelled,Security check
E00001466,F0011557,2026-01-08T21:38:33.987285,Scheduled,ATC delay
E00001467,F0011557,2026-01-09T03:38:33.987285,Diverted,Tech issue
E00001468,F0011557,2026-01-10T04:38:33.987285,Scheduled,Crew late
E00001469,F0000067,2025-09-22T15:38:33.989295,Delayed,ATC delay
E00001470,F0014895,2026-01-23T11:38:33.989295,Delayed,Crew late
E00001471,F0018107,2026-01-12T07:38:33.989295,Cancelled,Security check
E00001472,F0014819,2026-01-18T14:38:33.989295,Delayed,Weather at origin
E00001473,F0011932,2025-09-03T23:38:33.989295,Scheduled,Tech issue
E00001474,F0011932,2025-09-04T22:38:33.989295,Diverted,Weather at origin
E00001475,F0011932,2025-09-05T23:38:33.989295,Diverted,ATC delay
E00001476,F0008694,2025-08-17T19:38:33.989295,Cancelled,Security check
E00001477,F0016713,2025-12-16T16:38:33.989295,Scheduled,Weather at origin
E00001478,F0011795,2025-12-07T15:38:33.989295,Delayed,Security check
E00001479,F0007931,2026-02-04T16:38:33.989295,Diverted,Crew late
E00001480,F0007931,2026-02-04T18:38:33.989295,Cancelled,Security check
E00001481,F0007931,2026-02-03T07:38:33.989295,Delayed,Weather at origin
E00001482,F0008002,2025-11-02T08:38:33.989295,Delayed,Weather at origin
E00001483,F0008002,2025-11-02T16:38:33.989295,Cancelled,Security check
E00001484,F0008002,2025-11-03T09:38:33.989295,On Time,
E00001485,F0015574,2025-09-23T16:38:33.989295,On Time,
E00001486,F0003649,2025-12-14T07:38:33.989295,Scheduled,Crew late
E00001487,F0003649,2025-12-12T20:38:33.989295,Delayed,Security check
E00001488,F0007247,2026-01-04T12:38:33.989295,Delayed,Weather at origin
E00001489,F0007247,2026-01-04T20:38:33.989295,Delayed,Crew late
E00001490,F0012018,2025-08-19T03:38:33.989295,On Time,
E00001491,F0015788,2025-08-16T11:38:33.989295,Scheduled,Security check
E00001492,F0015788,2025-08-15T10:38:33.989295,On Time,
E00001493,F0015788,2025-08-17T02:38:33.989295,Diverted,ATC delay
E00001494,F0008573,2025-10-14T21:38:33.989295,On Time,
