flight_id,airline,flight_number,origin_airport,destination_airport,departure_time_utc,arrival_time_utc,aircraft_type,distance_km,stops,layover_airports,flight_type,status,delay_minutes,delay_cause,scheduled_duration_min
F0001195,IndiGo,IN6063,AP198,AP102,2026-01-20T11:23:32.594865,2026-01-20T15:24:32.594865,B737-800,1280,0,,Non-stop,Delayed,71,Late Incoming Aircraft,241
F0001196,United,UN2901,AP162,AP124,2025-11-25T11:23:32.594865,2025-11-26T02:34:32.594865,A350,11306,0,,Non-stop,On Time,,,911
F0001197,IndiGo,IN4647,AP178,AP149,2025-09-06T02:53:32.594865,2025-09-06T11:12:32.594865,A350,4840,2,AP279;AP037,Two-stops,On Time,,,499
F0001198,GoAir,GO5079,AP196,AP229,2026-01-01T20:38:32.594865,2026-01-02T04:40:32.594865,B777-300ER,6222,1,AP013,One-stop,On Time,,,482
F0001199,Delta,DE9997,AP062,AP167,2025-11-20T04:23:32.594865,2025-11-20T19:11:32.594865,ATR72,10428,0,,Non-stop,On Time,,,888
F0001200,GoAir,GO5398,AP051,AP258,2025-12-29T23:53:32.594865,2025-12-30T17:41:32.594865,B787,12241,0,,Non-stop,On Time,,,1068
F0001201,Air India,AI2720,AP065,AP022,2025-10-13T19:23:32.596100,2025-10-13T23:24:32.596100,B777-300ER,1805,0,,Non-stop,On Time,,,241
F0001202,Delta,DE4085,AP247,AP077,2025-09-15T14:38:32.596497,2025-09-16T02:56:32.596497,B777-300ER,8558,1,AP146,One-stop,Cancelled,,Technical,738
F0001203,Vistara,VI8699,AP029,AP221,2025-09-13T06:38:32.596497,2025-09-13T23:09:32.596497,ATR72,11663,0,,Non-stop,On Time,,,991
F0001204,Air India,AI5822,AP130,AP233,2025-09-12T14:23:32.596497,2025-09-12T17:16:32.596497,ATR72,415,1,AP289,One-stop,On Time,,,173
F0001205,United,UN6014,AP234,AP212,2026-01-30T09:23:32.596497,2026-01-30T21:45:32.596497,A321neo,7527,0,,Non-stop,On Time,,,742
F0001206,United,UN5964,AP093,AP080,2025-12-25T07:23:32.596497,2025-12-25T14:11:32.596497,ATR72,4318,2,AP052;AP104,Two-stops,Delayed,325,Weather,408
F0001207,IndiGo,IN8369,AP102,AP228,2026-01-10T11:08:32.596497,2026-01-10T17:32:32.596497,A350,3977,1,AP042,One-stop,On Time,,,384
F0001208,Delta,DE8723,AP069,AP019,2025-10-22T12:08:32.596497,2025-10-22T20:38:32.596497,B737-800,4721,0,,Non-stop,On Time,,,510
F0001209,Singapore Airlines,SI8626,AP064,AP022,2026-02-07T11:08:32.596497,2026-02-07T12:24:32.596497,B787,626,0,,Non-stop,Delayed,286,Security,76
F0001210,GoAir,GO1445,AP158,AP184,2025-11-19T01:23:32.596497,2025-11-19T04:57:32.596497,A320,1014,0,,Non-stop,On Time,,,214
F0001211,SpiceJet,SP4082,AP140,AP121,2025-12-22T23:08:32.596497,2025-12-23T17:43:32.596497,A350,13501,0,,Non-stop,Delayed,53,Security,1115
F0001212,Air India,AI156,AP027,AP102,2025-10-09T09:53:32.596497,2025-10-09T21:03:32.596497,A320,7822,0,,Non-stop,Cancelled,,Security,670
F0001213,Air India,AI2133,AP042,AP229,2025-08-12T12:08:32.596497,2025-08-12T20:16:32.596497,B777-300ER,6814,1,AP003,One-stop,On Time,,,488
F0001214,GoAir,GO655,AP076,AP009,2025-09-26T01:38:32.596497,2025-09-26T18:51:32.596497,B787,11692,1,AP215,One-stop,On Time,,,1033
F0001215,Cathay,CA4863,AP085,AP031,2025-10-15T00:08:32.597577,2025-10-15T16:30:32.597577,A350,11994,0,,Non-stop,On Time,,,982
F0001216,United,UN865,AP162,AP211,2025-09-16T19:38:32.597577,2025-09-17T03:57:32.597577,ATR72,6251,0,,Non-stop,On Time,,,499
F0001217,SpiceJet,SP8249,AP158,AP222,2025-08-13T01:38:32.597577,2025-08-13T02:45:32.597577,A320,1188,0,,Non-stop,On Time,,,67
F0001218,Emirates,EM5927,AP277,AP031,2025-10-29T01:38:32.597577,2025-10-29T15:53:32.597577,B737-800,10239,0,,Non-stop,On Time,,,855
F0001219,Emirates,EM1447,AP186,AP275,2025-10-11T13:53:32.597577,2025-10-12T06:09:32.597577,B787,13584,0,,Non-stop,Delayed,409,Weather,976
F0001220,Emirates,EM4141,AP122,AP208,2025-11-20T19:53:32.597577,2025-11-21T05:19:32.597577,A320,7421,0,,Non-stop,On Time,,,566
F0001221,Delta,DE8083,AP243,AP166,2025-10-16T17:23:32.597577,2025-10-17T09:32:32.597577,B787,11641,1,AP192,One-stop,On Time,,,969
F0001222,United,UN9156,AP184,AP191,2025-09-22T01:38:32.597577,2025-09-22T12:32:32.597577,B777-300ER,7725,0,,Non-stop,Cancelled,,Strike,654
F0001223,Singapore Airlines,SI541,AP193,AP075,2025-09-30T14:38:32.597577,2025-10-01T07:35:32.597577,A320,12215,0,,Non-stop,On Time,,,1017
F0001224,Air India,AI5298,AP269,AP230,2025-10-31T03:53:32.597577,2025-10-31T05:56:32.597577,B787,859,0,,Non-stop,On Time,,,123
F0001225,Cathay,CA337,AP191,AP090,2026-02-01T09:08:32.597577,2026-02-01T18:35:32.597577,A321neo,7103,1,AP236,One-stop,Delayed,267,Technical,567
F0001226,SpiceJet,SP6288,AP132,AP284,2026-01-31T14:23:32.597577,2026-02-01T08:35:32.597577,B787,12621,0,,Non-stop,On Time,,,1092
F0001227,United,UN5667,AP081,AP120,2025-11-27T14:08:32.597577,2025-11-27T23:06:32.597577,A320,4139,0,,Non-stop,Diverted,583,Technical,538
F0001228,United,UN620,AP172,AP098,2025-10-25T11:53:32.597577,2025-10-25T13:35:32.597577,B777-300ER,234,0,,Non-stop,On Time,,,102
F0001229,SpiceJet,SP8074,AP097,AP268,2025-10-04T11:08:32.597577,2025-10-05T07:16:32.597577,B737-800,13733,1,AP131,One-stop,On Time,,,1208
F0001230,GoAir,GO2141,AP050,AP211,2025-11-21T03:08:32.597577,2025-11-21T05:32:32.597577,ATR72,1477,1,AP277,One-stop,On Time,,,144
F0001231,Cathay,CA6862,AP170,AP156,2025-10-10T10:23:32.598574,2025-10-10T12:14:32.598574,ATR72,1584,0,,Non-stop,On Time,,,111
F0001232,SpiceJet,SP6826,AP248,AP121,2025-11-24T14:23:32.598574,2025-11-25T05:02:32.598574,B737-800,10077,0,,Non-stop,On Time,,,879
F0001233,Qatar Airways,QA9071,AP184,AP090,2025-09-03T14:38:32.598574,2025-09-03T19:12:32.598574,B737-800,1201,0,,Non-stop,Delayed,339,Late Incoming Aircraft,274
F0001234,Vistara,VI9299,AP254,AP019,2025-08-28T16:38:32.598574,2025-08-29T03:53:32.598574,A321neo,6688,0,,Non-stop,On Time,,,675
F0001235,Delta,DE4069,AP027,AP134,2025-08-13T13:53:32.598574,2025-08-13T22:17:32.598574,A321neo,6722,2,AP244;AP195,Two-stops,On Time,,,504
F0001236,SpiceJet,SP1594,AP187,AP049,2025-09-24T00:53:32.598574,2025-09-24T09:02:32.598574,A320,5291,0,,Non-stop,On Time,,,489
F0001237,Vistara,VI4621,AP246,AP244,2025-12-10T14:38:32.598574,2025-12-11T05:44:32.598574,A350,10441,0,,Non-stop,On Time,,,906
F0001238,SpiceJet,SP6591,AP270,AP038,2025-12-18T07:53:32.598574,2025-12-18T22:32:32.598574,A320,9916,0,,Non-stop,On Time,,,879
F0001239,Vistara,VI5765,AP020,AP139,2026-01-26T07:08:32.598574,2026-01-27T02:46:32.598574,B777-300ER,13437,1,AP162,One-stop,On Time,,,1178
F0001240,United,UN8088,AP266,AP252,2025-11-28T08:23:32.598574,2025-11-28T13:50:32.598574,A321neo,4032,0,,Non-stop,On Time,,,327
F0001241,Vistara,VI4043,AP169,AP196,2025-11-28T05:53:32.598574,2025-11-28T19:45:32.598574,B777-300ER,10356,0,,Non-stop,On Time,,,832
F0001242,Vistara,VI5147,AP278,AP036,2025-12-19T18:08:32.598574,2025-12-19T23:39:32.598574,A350,1647,0,,Non-stop,On Time,,,331
F0001243,Cathay,CA1104,AP271,AP130,2026-01-21T04:53:32.598574,2026-01-21T18:47:32.598574,B737-800,11094,0,,Non-stop,On Time,,,834
F0001244,Emirates,EM1856,AP186,AP224,2025-09-30T12:23:32.598574,2025-10-01T01:59:32.598574,A350,9575,1,AP258,One-stop,On Time,,,816
F0001245,Air India,AI3065,AP169,AP243,2025-11-11T23:23:32.598574,2025-11-12T07:56:32.598574,ATR72,5800,0,,Non-stop,On Time,,,513
F0001246,Emirates,EM7432,AP282,AP162,2025-10-22T13:08:32.598574,2025-10-23T02:26:32.598574,A320,10603,0,,Non-stop,On Time,,,798
F0001247,Qatar Airways,QA9949,AP014,AP029,2026-02-05T20:08:32.599574,2026-02-06T16:48:32.599574,A320,13611,0,,Non-stop,Delayed,411,Weather,1240
F0001248,Delta,DE9518,AP285,AP086,2025-10-10T23:23:32.599574,2025-10-11T02:42:32.599574,ATR72,1601,0,,Non-stop,On Time,,,199
F0001249,Lufthansa,LU4127,AP282,AP064,2026-01-28T02:08:32.599574,2026-01-28T19:58:32.599574,B787,11482,0,,Non-stop,On Time,,,1070
F0001250,IndiGo,IN2205,AP048,AP275,2026-01-19T03:08:32.599574,2026-01-19T10:53:32.599574,B737-800,6198,0,,Non-stop,On Time,,,465
F0001251,Qatar Airways,QA2337,AP218,AP221,2025-12-27T19:23:32.599574,2025-12-28T00:30:32.599574,ATR72,3961,1,AP137,One-stop,On Time,,,307
F0001252,GoAir,GO9722,AP280,AP210,2025-10-17T14:23:32.599574,2025-10-18T06:22:32.599574,A350,11347,1,AP011,One-stop,On Time,,,959
F0001253,Vistara,VI1487,AP222,AP167,2025-12-12T02:08:32.599574,2025-12-12T07:57:32.599574,A320,3663,0,,Non-stop,On Time,,,349
F0001254,IndiGo,IN4814,AP297,AP261,2025-11-21T12:53:32.599574,2025-11-21T22:45:32.599574,B787,5320,0,,Non-stop,On Time,,,592
F0001255,Qatar Airways,QA852,AP021,AP234,2025-12-31T14:23:32.599574,2026-01-01T07:12:32.599574,B777-300ER,11023,0,,Non-stop,On Time,,,1009
F0001256,Delta,DE9812,AP228,AP136,2025-12-28T18:38:32.599574,2025-12-29T12:44:32.599574,A321neo,13261,0,,Non-stop,On Time,,,1086
F0001257,Qatar Airways,QA5036,AP064,AP152,2025-08-26T16:23:32.599574,2025-08-26T23:01:32.599574,A350,3288,0,,Non-stop,On Time,,,398
F0001258,Delta,DE6752,AP184,AP040,2025-10-13T19:53:32.599574,2025-10-14T06:42:32.599574,B777-300ER,8708,0,,Non-stop,On Time,,,649
F0001259,Vistara,VI2669,AP290,AP014,2025-12-29T09:38:32.599574,2025-12-29T23:05:32.599574,B787,9529,0,,Non-stop,On Time,,,807
F0001260,Cathay,CA7568,AP130,AP093,2025-11-02T00:38:32.599574,2025-11-02T18:54:32.599574,ATR72,12255,2,AP019;AP128,Two-stops,Delayed,174,Crew,1096
F0001261,Delta,DE8871,AP088,AP087,2025-12-17T21:08:32.599574,2025-12-18T07:39:32.599574,B777-300ER,8237,1,AP133,One-stop,On Time,,,631
F0001262,Emirates,EM4609,AP275,AP017,2025-12-18T04:08:32.599574,2025-12-18T09:54:32.599574,ATR72,3735,1,AP226,One-stop,On Time,,,346
F0001263,Qatar Airways,QA2584,AP167,AP060,2025-11-20T07:08:32.600573,2025-11-20T22:22:32.600573,A321neo,10990,0,,Non-stop,Delayed,166,Technical,914
F0001264,Vistara,VI8929,AP167,AP299,2025-09-06T02:38:32.600573,2025-09-06T19:13:32.600573,A321neo,11078,0,,Non-stop,On Time,,,995
F0001265,Cathay,CA1745,AP005,AP242,2025-12-27T17:38:32.600573,2025-12-28T06:36:32.600573,B737-800,7935,0,,Non-stop,On Time,,,778
F0001266,Qatar Airways,QA9292,AP272,AP041,2026-01-15T08:53:32.600573,2026-01-16T02:51:32.600573,ATR72,13282,0,,Non-stop,On Time,,,1078
F0001267,Air India,AI6096,AP156,AP092,2025-10-26T01:53:32.600573,2025-10-26T22:35:32.600573,A320,13760,0,,Non-stop,On Time,,,1242
F0001268,IndiGo,IN3032,AP228,AP063,2025-09-05T20:53:32.600573,2025-09-06T01:31:32.600573,A350,3521,0,,Non-stop,Delayed,157,Security,278
F0001269,United,UN2730,AP282,AP042,2026-02-03T22:38:32.600573,2026-02-04T13:36:32.600573,B777-300ER,10905,0,,Non-stop,On Time,,,898
F0001270,Delta,DE5099,AP284,AP080,2026-01-21T05:23:32.600573,2026-01-21T07:50:32.600573,ATR72,1186,0,,Non-stop,On Time,,,147
F0001271,Lufthansa,LU7486,AP091,AP270,2025-09-19T18:38:32.600573,2025-09-20T10:52:32.600573,B787,11964,0,,Non-stop,On Time,,,974
F0001272,GoAir,GO1648,AP287,AP018,2025-12-28T18:53:32.600573,2025-12-29T08:28:32.600573,A320,10711,0,,Non-stop,On Time,,,815
F0001273,Lufthansa,LU1302,AP059,AP194,2025-11-16T01:53:32.600573,2025-11-16T18:06:32.600573,A321neo,11458,0,,Non-stop,On Time,,,973
F0001274,Qatar Airways,QA9038,AP107,AP070,2025-09-29T18:08:32.600573,2025-09-30T08:09:32.600573,ATR72,11553,0,,Non-stop,On Time,,,841
F0001275,Emirates,EM6663,AP014,AP141,2025-11-27T00:53:32.600573,2025-11-27T08:12:32.600573,A320,6391,0,,Non-stop,Delayed,414,Crew,439
F0001276,Delta,DE3340,AP005,AP103,2025-10-15T15:08:32.600573,2025-10-15T22:49:32.600573,B787,4418,1,AP179,One-stop,Delayed,75,Late Incoming Aircraft,461
F0001277,IndiGo,IN4638,AP283,AP071,2026-01-11T04:23:32.600573,2026-01-11T08:02:32.600573,A320,1455,1,AP244,One-stop,On Time,,,219
F0001278,Emirates,EM9571,AP022,AP065,2025-09-25T05:53:32.600573,2025-09-25T11:21:32.600573,A321neo,2162,0,,Non-stop,On Time,,,328
F0001279,Vistara,VI6609,AP273,AP151,2025-11-25T16:23:32.600573,2025-11-26T10:22:32.600573,A350,11872,0,,Non-stop,On Time,,,1079
F0001280,Lufthansa,LU2821,AP275,AP178,2025-10-28T22:38:32.600573,2025-10-29T10:46:32.600573,B787,9102,0,,Non-stop,Delayed,167,Crew,728
F0001281,Qatar Airways,QA2802,AP082,AP198,2026-01-11T15:08:32.600573,2026-01-12T05:19:32.600573,A350,11176,1,AP080,One-stop,On Time,,,851
F0001282,Air India,AI3521,AP145,AP040,2025-09-18T18:23:32.601570,2025-09-19T04:29:32.601570,ATR72,6847,0,,Non-stop,On Time,,,606
F0001283,Qatar Airways,QA7182,AP237,AP279,2025-08-30T03:08:32.601570,2025-08-30T10:48:32.601570,ATR72,6172,0,,Non-stop,On Time,,,460
F0001284,Air India,AI7066,AP087,AP054,2025-10-02T14:53:32.601570,2025-10-02T20:16:32.601570,A350,3714,0,,Non-stop,On Time,,,323
F0001285,Emirates,EM2322,AP155,AP222,2025-12-18T19:08:32.601570,2025-12-19T02:13:32.601570,ATR72,4509,1,AP269,One-stop,On Time,,,425
F0001286,Lufthansa,LU1506,AP160,AP006,2025-11-21T15:38:32.601570,2025-11-22T09:27:32.601570,ATR72,13041,1,AP132,One-stop,Delayed,212,ATC,1069
F0001287,IndiGo,IN4770,AP034,AP213,2025-10-06T20:38:32.601570,2025-10-07T11:29:32.601570,A320,9261,1,AP046,One-stop,On Time,,,891
F0001288,United,UN3533,AP228,AP283,2025-09-17T16:53:32.601570,2025-09-18T06:56:32.601570,A320,10815,0,,Non-stop,On Time,,,843
F0001289,Lufthansa,LU5813,AP290,AP119,2025-08-21T02:08:32.601570,2025-08-21T11:16:32.601570,A320,7751,0,,Non-stop,On Time,,,548
F0001290,Lufthansa,LU2274,AP023,AP037,2025-11-10T15:53:32.601570,2025-11-11T03:55:32.601570,A350,7419,0,,Non-stop,On Time,,,722
F0001291,United,UN3419,AP096,AP227,2025-10-17T11:08:32.601570,2025-10-18T04:25:32.601570,A350,11960,0,,Non-stop,Cancelled,,Crew,1037
F0001292,Qatar Airways,QA6991,AP174,AP176,2026-01-06T04:53:32.601570,2026-01-06T16:05:32.601570,B787,9423,0,,Non-stop,On Time,,,672
F0001293,Lufthansa,LU6912,AP233,AP131,2025-10-09T16:53:32.601570,2025-10-10T02:48:32.601570,A320,7945,0,,Non-stop,On Time,,,595
F0001294,Lufthansa,LU5736,AP216,AP103,2025-09-24T21:08:32.601570,2025-09-25T01:08:32.601570,A320,3570,1,AP204,One-stop,On Time,,,240
F0001295,Singapore Airlines,SI7779,AP142,AP183,2026-02-05T03:08:32.601570,2026-02-05T04:29:32.601570,ATR72,214,0,,Non-stop,On Time,,,81
F0001296,United,UN1221,AP211,AP097,2025-12-09T10:38:32.602571,2025-12-09T20:25:32.602571,B787,7037,0,,Non-stop,On Time,,,587
F0001297,Singapore Airlines,SI9503,AP065,AP141,2025-09-24T01:23:32.602571,2025-09-24T06:07:32.602571,A321neo,3525,1,AP092,One-stop,On Time,,,284
F0001298,IndiGo,IN674,AP297,AP078,2025-10-16T10:23:32.602571,2025-10-17T03:12:32.602571,ATR72,12227,0,,Non-stop,On Time,,,1009
F0001299,Delta,DE2016,AP072,AP152,2025-12-21T05:23:32.602571,2025-12-21T23:06:32.602571,A350,13811,2,AP197;AP084,Two-stops,On Time,,,1063
F0001300,GoAir,GO9930,AP121,AP247,2026-01-09T11:38:32.602571,2026-01-10T01:56:32.602571,B777-300ER,10019,0,,Non-stop,On Time,,,858
F0001301,IndiGo,IN5340,AP113,AP291,2025-09-08T10:23:32.602571,2025-09-08T22:30:32.602571,ATR72,9954,0,,Non-stop,On Time,,,727
F0001302,Delta,DE7510,AP200,AP130,2025-10-05T11:53:32.602571,2025-10-05T21:55:32.602571,A350,6464,0,,Non-stop,Diverted,193,Weather,602
F0001303,Emirates,EM808,AP009,AP230,2025-10-21T17:53:32.602571,2025-10-22T05:54:32.602571,B777-300ER,9236,0,,Non-stop,On Time,,,721
F0001304,Delta,DE5657,AP187,AP214,2025-12-23T16:23:32.602571,2025-12-23T21:52:32.602571,B777-300ER,3316,0,,Non-stop,On Time,,,329
F0001305,SpiceJet,SP531,AP281,AP134,2025-10-14T22:23:32.602571,2025-10-15T11:41:32.602571,A350,8215,0,,Non-stop,On Time,,,798
F0001306,Singapore Airlines,SI5970,AP163,AP054,2025-08-31T11:08:32.602571,2025-09-01T07:20:32.602571,A350,13938,0,,Non-stop,Delayed,381,Weather,1212
F0001307,Delta,DE6084,AP021,AP197,2025-11-12T03:23:32.602571,2025-11-12T18:46:32.602571,A321neo,11208,0,,Non-stop,Cancelled,,Technical,923
F0001308,Qatar Airways,QA3519,AP098,AP161,2026-01-11T01:23:32.602571,2026-01-11T06:42:32.602571,B777-300ER,4244,0,,Non-stop,On Time,,,319
F0001309,United,UN7139,AP022,AP174,2025-10-30T03:38:32.602571,2025-10-30T20:23:32.602571,A321neo,11121,2,AP248;AP265,Two-stops,On Time,,,1005
F0001310,Delta,DE5394,AP266,AP235,2026-01-26T08:23:32.602571,2026-01-26T11:16:32.602571,B787,647,0,,Non-stop,On Time,,,173
F0001311,Cathay,CA9715,AP151,AP072,2026-01-14T13:08:32.602571,2026-01-14T20:20:32.602571,B737-800,3945,0,,Non-stop,On Time,,,432
F0001312,Emirates,EM4220,AP075,AP156,2025-12-21T23:53:32.602571,2025-12-22T16:00:32.602571,ATR72,11346,0,,Non-stop,On Time,,,967
F0001313,Singapore Airlines,SI9003,AP177,AP148,2025-09-10T10:08:32.602571,2025-09-10T18:22:32.602571,B777-300ER,4685,0,,Non-stop,On Time,,,494
F0001314,Lufthansa,LU7123,AP224,AP013,2025-11-29T22:53:32.603571,2025-11-30T18:50:32.603571,A350,13277,0,,Non-stop,On Time,,,1197
F0001315,Air India,AI8120,AP205,AP201,2025-11-08T12:38:32.603571,2025-11-08T21:44:32.603571,A321neo,7387,0,,Non-stop,Delayed,34,Weather,546
F0001316,SpiceJet,SP2107,AP114,AP213,2025-12-08T16:08:32.603571,2025-12-09T10:09:32.603571,ATR72,12741,0,,Non-stop,On Time,,,1081
F0001317,SpiceJet,SP8664,AP132,AP266,2025-11-29T12:23:32.603571,2025-11-30T01:14:32.603571,B787,8832,1,AP019,One-stop,On Time,,,771
F0001318,Qatar Airways,QA8251,AP252,AP076,2025-11-07T18:38:32.603571,2025-11-08T12:04:32.603571,A320,11345,1,AP226,One-stop,On Time,,,1046
F0001319,Singapore Airlines,SI9556,AP162,AP285,2025-11-20T06:23:32.603571,2025-11-20T21:02:32.603571,B777-300ER,10889,0,,Non-stop,On Time,,,879
F0001320,United,UN7756,AP044,AP261,2025-09-29T21:23:32.603571,2025-09-30T00:51:32.603571,B777-300ER,1056,0,,Non-stop,On Time,,,208
F0001321,IndiGo,IN8066,AP223,AP028,2025-11-18T11:23:32.603571,2025-11-19T04:13:32.603571,B737-800,12332,0,,Non-stop,On Time,,,1010
F0001322,United,UN3495,AP206,AP188,2025-12-16T23:53:32.603571,2025-12-17T04:51:32.603571,ATR72,3955,1,AP258,One-stop,Delayed,405,Other,298
F0001323,Lufthansa,LU9993,AP240,AP242,2025-11-17T07:38:32.603571,2025-11-17T15:54:32.603571,A321neo,4305,0,,Non-stop,On Time,,,496
F0001324,Qatar Airways,QA8436,AP135,AP002,2025-08-28T19:08:32.603571,2025-08-29T05:26:32.603571,A321neo,6038,1,AP223,One-stop,On Time,,,618
F0001325,Singapore Airlines,SI500,AP081,AP011,2026-01-18T20:08:32.603571,2026-01-19T08:45:32.603571,A320,9029,2,AP031;AP036,Two-stops,On Time,,,757
F0001326,Air India,AI6915,AP256,AP296,2025-11-17T17:53:32.603571,2025-11-17T23:19:32.603571,B777-300ER,2478,0,,Non-stop,On Time,,,326
F0001327,Emirates,EM5029,AP292,AP004,2025-08-17T21:53:32.603571,2025-08-18T12:46:32.603571,ATR72,11751,0,,Non-stop,On Time,,,893
F0001328,Vistara,VI8536,AP020,AP130,2025-09-10T21:38:32.603571,2025-09-11T05:07:32.603571,B737-800,5347,0,,Non-stop,On Time,,,449
F0001329,Cathay,CA1325,AP226,AP052,2025-09-26T00:53:32.603571,2025-09-26T06:18:32.603571,A320,4727,0,,Non-stop,On Time,,,325
F0001330,IndiGo,IN4747,AP038,AP032,2026-02-04T23:38:32.604570,2026-02-05T15:45:32.604570,A321neo,10985,0,,Non-stop,On Time,,,967
F0001331,Delta,DE1588,AP027,AP150,2025-11-03T18:23:32.604570,2025-11-04T07:45:32.604570,A321neo,10911,1,AP029,One-stop,On Time,,,802
F0001332,GoAir,GO6887,AP057,AP300,2026-02-05T20:53:32.604570,2026-02-06T10:02:32.604570,ATR72,10488,0,,Non-stop,Delayed,407,Security,789
F0001333,Lufthansa,LU1540,AP028,AP086,2025-11-01T13:53:32.604570,2025-11-01T17:25:32.604570,A320,1360,0,,Non-stop,On Time,,,212
F0001334,United,UN2563,AP164,AP111,2025-12-17T21:23:32.604570,2025-12-18T13:51:32.604570,A320,11562,0,,Non-stop,On Time,,,988
F0001335,Cathay,CA2498,AP175,AP161,2025-10-08T03:08:32.604570,2025-10-08T17:22:32.604570,B787,10450,0,,Non-stop,On Time,,,854
F0001336,Qatar Airways,QA6212,AP112,AP268,2026-01-31T11:08:32.604570,2026-01-31T14:54:32.604570,B777-300ER,1934,2,AP276;AP214,Two-stops,On Time,,,226
F0001337,Delta,DE8045,AP259,AP280,2026-01-04T11:23:32.604570,2026-01-04T22:56:32.604570,B787,8529,0,,Non-stop,On Time,,,693
F0001338,Singapore Airlines,SI7691,AP261,AP140,2026-01-23T14:08:32.604570,2026-01-24T09:52:32.604570,A350,13277,0,,Non-stop,On Time,,,1184
F0001339,Cathay,CA574,AP119,AP165,2025-11-06T13:23:32.604570,2025-11-07T00:04:32.604570,A320,6794,0,,Non-stop,On Time,,,641
F0001340,Delta,DE3757,AP112,AP200,2025-10-06T07:08:32.604570,2025-10-06T12:43:32.604570,A321neo,2907,0,,Non-stop,On Time,,,335
F0001341,Qatar Airways,QA2415,AP235,AP101,2025-08-21T21:23:32.604570,2025-08-22T10:58:32.604570,A321neo,9993,0,,Non-stop,On Time,,,815
F0001342,Vistara,VI3013,AP189,AP170,2026-01-04T12:23:32.604570,2026-01-05T03:37:32.604570,B777-300ER,10527,0,,Non-stop,Delayed,47,Technical,914
F0001343,Singapore Airlines,SI7073,AP163,AP280,2025-09-16T09:08:32.604570,2025-09-17T00:55:32.604570,A350,10025,0,,Non-stop,On Time,,,947
F0001344,Air India,AI523,AP012,AP145,2025-08-29T09:53:32.604570,2025-08-30T03:04:32.604570,A350,13247,0,,Non-stop,On Time,,,1031
F0001345,IndiGo,IN6212,AP295,AP010,2025-10-09T08:53:32.604570,2025-10-09T23:41:32.604570,A320,9153,0,,Non-stop,On Time,,,888
F0001346,United,UN6466,AP139,AP072,2025-08-27T05:23:32.604570,2025-08-27T22:07:32.604570,A350,11017,1,AP161,One-stop,On Time,,,1004
F0001347,Emirates,EM2739,AP270,AP047,2026-01-20T06:08:32.604570,2026-01-20T14:50:32.604570,B787,4112,1,AP070,One-stop,On Time,,,522
F0001348,SpiceJet,SP7741,AP027,AP158,2025-11-02T00:53:32.605570,2025-11-02T15:37:32.605570,A320,11237,0,,Non-stop,On Time,,,884
F0001349,GoAir,GO9549,AP219,AP097,2025-12-15T01:08:32.605570,2025-12-15T19:36:32.605570,B777-300ER,13912,0,,Non-stop,On Time,,,1108
F0001350,Air India,AI2100,AP119,AP201,2025-08-29T17:08:32.605570,2025-08-30T03:00:32.605570,B787,6543,0,,Non-stop,On Time,,,592
F0001351,Singapore Airlines,SI2089,AP167,AP289,2025-10-25T11:08:32.605570,2025-10-25T22:31:32.605570,B787,6574,2,AP171;AP033,Two-stops,Delayed,248,ATC,683
F0001352,Air India,AI4197,AP005,AP244,2025-11-18T01:53:32.605570,2025-11-18T14:41:32.605570,A320,7797,0,,Non-stop,Cancelled,,Security,768
F0001353,Singapore Airlines,SI9519,AP114,AP040,2025-12-12T20:53:32.605570,2025-12-13T10:21:32.605570,B787,8678,1,AP020,One-stop,On Time,,,808
F0001354,United,UN9816,AP283,AP166,2025-11-13T21:38:32.605570,2025-11-13T22:44:32.605570,A321neo,1547,0,,Non-stop,Delayed,263,Technical,66
F0001355,IndiGo,IN2542,AP099,AP033,2025-08-13T09:38:32.605570,2025-08-13T20:12:32.605570,A320,8646,0,,Non-stop,On Time,,,634
F0001356,Delta,DE1843,AP203,AP236,2025-12-11T19:23:32.605570,2025-12-12T06:07:32.605570,B737-800,6301,0,,Non-stop,On Time,,,644
F0001357,SpiceJet,SP6835,AP151,AP214,2025-08-18T22:53:32.605570,2025-08-19T01:48:32.605570,B737-800,838,0,,Non-stop,On Time,,,175
F0001358,Lufthansa,LU256,AP186,AP055,2025-11-05T23:38:32.605570,2025-11-06T10:02:32.605570,B787,8261,0,,Non-stop,On Time,,,624
F0001359,Cathay,CA3969,AP271,AP100,2025-09-09T17:53:32.605570,2025-09-10T04:12:32.605570,A350,6521,0,,Non-stop,On Time,,,619
F0001360,Lufthansa,LU8594,AP199,AP272,2025-09-30T07:08:32.605570,2025-09-30T23:15:32.605570,B777-300ER,11980,0,,Non-stop,On Time,,,967
F0001361,United,UN9255,AP015,AP219,2025-11-28T19:08:32.605570,2025-11-29T09:19:32.605570,B777-300ER,11711,0,,Non-stop,On Time,,,851
F0001362,Emirates,EM3248,AP209,AP085,2025-08-15T22:53:32.605570,2025-08-16T12:29:32.605570,ATR72,9949,0,,Non-stop,Diverted,342,Weather,816
F0001363,Qatar Airways,QA8363,AP066,AP252,2025-10-19T20:08:32.605570,2025-10-20T12:53:32.605570,ATR72,10887,0,,Non-stop,On Time,,,1005
